chunkid	passagefails	worderrors	gbindex	error	cleanerror	diverge_from_clean
44949_1	0.00343	0.01415	44949	0.9996544839070042	0.6631956419150362	0.33645884199196796
44949_2	0.05763	0.01258	44949	0.6279972114924397	0.6631956419150362	-0.035198430422596516
6422_0	0.15546	0.02665				
6422_1	0.00118	0.00424				
6422_2	0.00236	0.00448				
6422_3	0.00566	0.00432				
6422_4	0.00472	0.00389				
6422_5	0.00354	0.00384				
6422_6	0.0066	0.00456				
55071_0	0.49701	0.04716	55071	0.9606715043523693	0.5807099410499681	0.37996156330240116
55071_1	0.53879	0.04574	55071	0.9962795066785011	0.5807099410499681	0.415569565628533
58009_0	0.06594	0.01357	58009	3.1947460321646304e-07	2.5478514425691934e-05	-2.515903982247547e-05
58009_1	0.03735	0.01051	58009	0.00027201059371184666	2.5478514425691934e-05	0.0002465320792861547
58009_2	0.03902	0.016	58009	1.7939765394325846e-06	2.5478514425691934e-05	-2.368453788625935e-05
45925_0	0.07036	0.02324	45925	0.9602947072693322	0.35346083075327234	0.6068338765160599
45925_1	0.03055	0.01458	45925	0.7526462228230301	0.35346083075327234	0.3991853920697577
45925_2	0.03009	0.01856	45925	0.167392138378757	0.35346083075327234	-0.18606869237451534
45925_3	0.02628	0.0137	45925	0.09434119283846676	0.35346083075327234	-0.2591196379148056
45925_4	0.02276	0.01447	45925	0.0028115185685237964	0.35346083075327234	-0.35064931218474854
45925_5	0.1689	0.03974	45925	2.219610792275617e-05	0.35346083075327234	-0.3534386346453496
51788_0	0.04581	0.01238	51788	0.9963983451111553	0.7829604352764221	0.2134379098347332
51788_1	0.03536	0.01172	51788	0.018914712754282692	0.7829604352764221	-0.7640457225221394
51788_2	0.04714	0.01315	51788	0.2601542251433543	0.7829604352764221	-0.5228062101330678
51788_3	0.29649	0.06793	51788	0.03985546543724505	0.7829604352764221	-0.7431049698391771
SherFHNfic_0	0.07388	0.23644	SherFHNfic	0.0047058786466698255	0.001599156514656419	0.0031067221320134064
SherFHNfic_1	0.07361	0.23014	SherFHNfic	0.7737812146908198	0.001599156514656419	0.7721820581761634
48795_0	0.435	0.04578	48795	0.000150713696548066	0.15889094766666517	-0.1587402339701171
48795_1	0.10161	0.0083	48795	0.006089227749774495	0.15889094766666517	-0.15280171991689068
48795_2	0.10033	0.01068	48795	1.5381285589644023e-07	0.15889094766666517	-0.15889079385380928
48795_3	0.12047	0.01339	48795	0.0015111247187857835	0.15889094766666517	-0.1573798229478794
48795_4	0.1066	0.01598	48795	0.9505393045700734	0.15889094766666517	0.7916483569034083
48795_5	0.35623	0.06266	48795	0.9999995717013676	0.15889094766666517	0.8411086240347023
42870_0	0.07722	0.03336	42870	3.463244857937475e-05	1.7401387645366027e-05	1.7231060934008725e-05
42870_1	0.05072	0.03197	42870	5.731885446280671e-07	1.7401387645366027e-05	-1.682819910073796e-05
42870_2	0.0558	0.03671	42870	8.449228550921895e-06	1.7401387645366027e-05	-8.952159094444133e-06
42870_3	0.05378	0.03047	42870	3.6247750444529103e-06	1.7401387645366027e-05	-1.3776612600913117e-05
42870_4	0.05017	0.02886	42870	2.0347790119501497e-10	1.7401387645366027e-05	-1.7401184167464832e-05
49850_0	0.1696	0.03939				
49850_1	0.15924	0.02799				
49850_10	0.17522	0.03838				
49850_11	0.18128	0.04066				
49850_12	0.21715	0.07121				
49850_13	0.64264	0.10715				
49850_14	0.75608	0.067				
49850_15	0.74343	0.06111				
49850_16	0.74558	0.05298				
49850_17	0.73389	0.06258				
49850_18	0.7716	0.08636				
49850_2	0.16471	0.02734				
49850_3	0.17569	0.03407				
49850_4	0.16552	0.04345				
49850_5	0.1751	0.03752				
49850_6	0.17866	0.0424				
49850_7	0.18349	0.0441				
49850_8	0.17701	0.03905				
49850_9	0.18396	0.04085				
46220_0	0.45743	0.04886				
46220_1	0.06441	0.00736				
46220_2	0.24385	0.02697				
40453_0	0.02808	0.01285	40453	0.00017580288595842042	0.00021794451773101317	-4.214163177259275e-05
40453_1	0.02509	0.01329	40453	1.881705925521615e-07	0.00021794451773101317	-0.000217756347138461
40453_2	0.04307	0.01571	40453	3.907292259741624e-07	0.00021794451773101317	-0.000217553788505039
40453_3	0.3416	0.0421	40453	0.0024877497105458835	0.00021794451773101317	0.00226980519281487
55328_0	0.01649	0.01975				
55328_1	0.00213	0.01685				
55328_2	0.00691	0.01589				
55328_3	0.00745	0.01598				
55328_4	0.00957	0.01741				
55328_5	0.01011	0.01464				
29751_0	0.01835	0.02047	29751	0.0007373723048913483	0.5264718827805155	-0.5257345104756241
29751_1	0.01224	0.0188	29751	0.999986286292492	0.5264718827805155	0.4735144035119765
29751_2	0.01703	0.01911	29751	0.4276371673676326	0.5264718827805155	-0.09883471541288291
29751_3	0.02606	0.01734	29751	0.8215581331523363	0.5264718827805155	0.2950862503718208
29751_4	0.0141	0.02228	29751	0.16051575089019576	0.5264718827805155	-0.3659561318903197
29751_5	0.07187	0.02526	29751	0.03207333430969472	0.5264718827805155	-0.49439854847082076
39768_0	0.04156	0.01809				
39768_1	0.02493	0.01199				
39768_2	0.02636	0.01261				
39768_3	0.0247	0.01154				
39768_4	0.02921	0.01205				
39768_5	0.02921	0.01002				
39768_6	0.16029	0.02617				
28856_0	0.03357	0.01951	28856	0.0002592755525236967	0.0631423580430696	-0.0628830824905459
28856_1	0.00918	0.01264	28856	0.8830011472278343	0.0631423580430696	0.8198587891847647
28856_2	0.0118	0.01302	28856	0.006630106536346658	0.0631423580430696	-0.05651225150672294
28856_3	0.01206	0.01114	28856	0.9861073586686965	0.0631423580430696	0.9229650006256269
28856_4	0.01075	0.0113	28856	0.00025746800713266627	0.0631423580430696	-0.06288489003593693
28856_5	0.01101	0.01417	28856	9.166151947492818e-05	0.0631423580430696	-0.06305069652359467
34476_0	0.03292	0.0087	34476	3.5819630350708564e-07	0.21215400054447406	-0.21215364234817055
34476_1	0.01827	0.00718	34476	5.4881464151002035e-08	0.21215400054447406	-0.2121539456630099
34476_2	0.01415	0.00771	34476	6.967685264169798e-05	0.21215400054447406	-0.21208432369183236
34476_3	0.0193	0.00693	34476	7.579644282218467e-07	0.21215400054447406	-0.21215324258004584
34476_4	0.01261	0.00518	34476	2.5250716118030425e-06	0.21215400054447406	-0.21215147547286226
34476_5	0.01441	0.00819	34476	0.03810083696109334	0.21215400054447406	-0.17405316358338072
34476_6	0.0247	0.00695	34476	1.0383537348945815e-05	0.21215400054447406	-0.2121436170071251
34476_7	0.01929	0.0097	34476	0.18762450507580697	0.21215400054447406	-0.02452949546866709
34476_8	0.01517	0.00732	34476	1.8763510427843855e-05	0.21215400054447406	-0.21213523703404621
34476_9	0.02007	0.00927	34476	0.024431006148057044	0.21215400054447406	-0.18772299439641701
52240_0	0.03933	0.01866	52240	7.620718800449566e-06	0.13203133462418465	-0.1320237139053842
52240_1	0.02841	0.01327	52240	0.004489914736397815	0.13203133462418465	-0.12754141988778683
52240_2	0.02972	0.01533	52240	0.0006579218643304463	0.13203133462418465	-0.1313734127598542
52240_3	0.02698	0.01426	52240	0.0002874804291349564	0.13203133462418465	-0.1317438541950497
52240_4	0.02746	0.01653	52240	0.0009440268782758832	0.13203133462418465	-0.13108730774590877
52240_5	0.02845	0.0198	52240	0.0016887106028782295	0.13203133462418465	-0.13034262402130642
52240_6	0.12172	0.02815	52240	0.004627415558186687	0.13203133462418465	-0.12740391906599796
51909_0	0.05289	0.02049				
51909_1	0.05064	0.01605				
51909_2	0.04246	0.01602				
51909_3	0.04792	0.01759				
52019_0	0.02717	0.02186	52019	6.294967749176372e-06	1.4866216482373978e-05	-8.571248733197606e-06
52019_1	0.01836	0.01146	52019	7.246582889308684e-09	1.4866216482373978e-05	-1.485896989948467e-05
52019_2	0.01859	0.01306	52019	1.588786001649467e-06	1.4866216482373978e-05	-1.3277430480724511e-05
52019_3	0.01646	0.00993	52019	1.976088082056293e-06	1.4866216482373978e-05	-1.2890128400317685e-05
52019_4	0.01979	0.00996	52019	1.3064974916376926e-06	1.4866216482373978e-05	-1.3559718990736286e-05
52019_5	0.01407	0.01067	52019	3.033578314104446e-07	1.4866216482373978e-05	-1.4562858650963534e-05
52019_6	0.02217	0.01022	52019	2.4645585572358186e-09	1.4866216482373978e-05	-1.4863751923816742e-05
33008_0	0.0422	0.01478				
33008_1	0.03494	0.01611				
33008_2	0.03722	0.01913				
33008_3	0.04084	0.01279				
OldyWLDbio_0	0.05924	0.03306				
OldyWLDbio_1	0.055	0.04815				
OldyWLDbio_2	0.01832	0.05539				
OldyWLDbio_3	0.02724	0.0392				
34000_0	0.01791	0.01643	34000	0.9998924969039255	0.11018641011085588	0.8897060867930696
34000_1	0.00701	0.01202	34000	0.9944492212352184	0.11018641011085588	0.8842628111243626
34000_2	0.01013	0.01304	34000	0.9741501463691548	0.11018641011085588	0.8639637362582989
34000_3	0.00727	0.0124	34000	0.7835812208498476	0.11018641011085588	0.6733948107389918
34000_4	0.01038	0.01554	34000	0.01461662448794221	0.11018641011085588	-0.09556978562291367
34000_5	0.00493	0.0117	34000	0.02719342978242012	0.11018641011085588	-0.08299298032843576
34000_6	0.00778	0.01073	34000	0.9998811303946663	0.11018641011085588	0.8896947202838105
34000_7	0.00727	0.01299	34000	0.026169293527310233	0.11018641011085588	-0.08401711658354565
34000_8	0.00416	0.01099	34000	0.014962758267539789	0.11018641011085588	-0.09522365184331609
34000_9	0.01324	0.01808	34000	0.6316455422583802	0.11018641011085588	0.5214591321475244
16276_0	0.15748	0.02882	16276	0.03719959489245861	0.40020822759572283	-0.3630086327032642
16276_1	0.17008	0.02445	16276	0.49627114988897136	0.40020822759572283	0.09606292229324853
16276_2	0.08014	0.02485	16276	0.9913543340861043	0.40020822759572283	0.5911461064903815
16276_3	0.12317	0.02705	16276	0.33923162299813936	0.40020822759572283	-0.06097660459758347
16276_4	0.16041	0.02662	16276	0.6764041875179354	0.40020822759572283	0.2761959599222126
16276_5	0.19782	0.01996	16276	0.31714787630600105	0.40020822759572283	-0.08306035128972178
16276_6	0.17112	0.02021	16276	0.11595795660777874	0.40020822759572283	-0.2842502709879441
16276_7	0.36279	0.03204	16276	0.0033034993251128686	0.40020822759572283	-0.39690472827060996
39915_0	0.05381	0.02996	39915	0.003994489381535016	0.4879787211927002	-0.4839842318111652
39915_1	0.01699	0.02601	39915	0.8842823885581785	0.4879787211927002	0.39630366736547834
39915_2	0.01983	0.02709	39915	0.0010945033828836381	0.4879787211927002	-0.48688421780981656
39915_3	0.02125	0.02725	39915	0.01021543747486564	0.4879787211927002	-0.47776328371783455
39915_4	0.01865	0.02566	39915	0.5831901178600436	0.4879787211927002	0.0952113966673434
39915_5	0.20231	0.09705	39915	0.01146339068110358	0.4879787211927002	-0.4765153305115966
40385_0	0.01129	0.01508	40385	3.119168658372029e-05	0.07318961441101134	-0.07315842272442762
40385_1	0.00343	0.01303	40385	0.00555403525472653	0.07318961441101134	-0.0676355791562848
40385_10	0.01745	0.0165	40385	0.00017047913825463112	0.07318961441101134	-0.0730191352727567
40385_2	0.00319	0.0125	40385	0.0028159281308083317	0.07318961441101134	-0.070373686280203
40385_3	0.00221	0.01454	40385	2.3177563184928474e-05	0.07318961441101134	-0.07316643684782641
40385_4	0.0027	0.01409	40385	0.0020404591321095955	0.07318961441101134	-0.07114915527890174
40385_5	0.00515	0.01451	40385	0.00089152891346711	0.07318961441101134	-0.07229808549754423
40385_6	0.00491	0.01435	40385	8.743157982937788e-06	0.07318961441101134	-0.0731808712530284
40385_7	0.00319	0.01601	40385	0.00032143552829932975	0.07318961441101134	-0.072868178882712
40385_8	0.00417	0.01553	40385	0.001596166524684861	0.07318961441101134	-0.07159344788632648
40385_9	0.00319	0.01451	40385	0.0039915055739974115	0.07318961441101134	-0.06919810883701392
9611_0	0.22646	0.1718				
9611_1	0.03524	0.15964				
9611_2	0.03186	0.16213				
9611_3	0.03318	0.15824				
9611_4	0.61253	0.17719				
RichSPO3fic_0	0.65552	0.17823				
RichSPO3fic_1	0.07302	0.15211				
RichSPO3fic_2	0.04775	0.15608				
RichSPO3fic_3	0.04979	0.14492				
RichSPO3fic_4	0.04852	0.14439				
RichSPO3fic_5	0.05233	0.15237				
RichSPO3fic_6	0.10332	0.16387				
56929_0	0.21545	0.03204				
56929_1	0.05811	0.01351				
56929_2	0.05992	0.01659				
56929_3	0.05834	0.01558				
56929_4	0.06018	0.01414				
56929_5	0.16903	0.05497				
ee21010.01_0	0.66766	0.17432				
ee21010.01_1	0.09433	0.15157				
ee21010.01_2	0.80807	0.17932				
ee21010.01_3	0.90351	0.18636				
ee21010.01_4	0.95054	0.17358				
ee21010.01_5	0.95751	0.17907				
ee21010.01_6	0.95818	0.18914				
ee21010.01_7	0.95397	0.25287				
ee21010.01_8	0.97372	0.18516				
32249_0	0.01668	0.01316	32249	0.8465454437714567	0.2709218553876665	0.5756235883837901
32249_1	0.00355	0.00904	32249	0.001427325074519814	0.2709218553876665	-0.2694945303131467
32249_2	0.00465	0.00916	32249	0.0077372382141519536	0.2709218553876665	-0.26318461717351455
32249_3	0.00957	0.01035	32249	0.08087817381803197	0.2709218553876665	-0.19004368156963453
46709_0	0.12004	0.02028				
46709_1	0.00708	0.01193				
46709_2	0.01264	0.01482				
46709_3	0.01238	0.01424				
46709_4	0.0139	0.01442				
46709_5	0.00911	0.01622				
46709_6	0.02299	0.01438				
46709_7	0.02125	0.02233				
46709_8	0.07743	0.02615				
51665_0	0.03604	0.02173				
51665_1	0.00834	0.01792				
51665_10	0.00711	0.01835				
51665_11	0.00466	0.01856				
51665_12	0.0081	0.02368				
51665_13	0.01349	0.02194				
51665_2	0.00539	0.01624				
51665_3	0.00491	0.0206				
51665_4	0.00344	0.01939				
51665_5	0.00319	0.01767				
51665_6	0.00344	0.01845				
51665_7	0.00638	0.01783				
51665_8	0.00613	0.02073				
51665_9	0.00637	0.01646				
51103_0	0.26042	0.04059	51103	0.5718303713815495	0.030276748602934944	0.5415536227786145
34016_0	0.06177	0.01498				
49003_0	0.06179	0.01531				
49003_1	0.00619	0.01213				
49003_10	0.01701	0.01813				
49003_2	0.00979	0.01294				
49003_3	0.01624	0.01585				
49003_4	0.01468	0.01143				
49003_5	0.01931	0.01368				
49003_6	0.01288	0.01582				
49003_7	0.0085	0.01413				
49003_8	0.00953	0.01156				
49003_9	0.0134	0.01338				
47006_0	0.02874	0.01508	47006	2.407210055754838e-05	0.05919900187851687	-0.05917492977795932
47006_1	0.00128	0.01402	47006	5.251033331710175e-06	0.05919900187851687	-0.05919375084518516
47006_2	0.0018	0.01519	47006	0.04360933723389959	0.05919900187851687	-0.01558966464461728
47006_3	0.00462	0.01372	47006	0.3317375098529136	0.05919900187851687	0.2725385079743967
36758_0	0.07877	0.02527	36758	0.8792337316918228	0.15788247490586074	0.7213512567859621
36758_1	0.00708	0.01149	36758	3.0216401691318673e-05	0.15788247490586074	-0.15785225850416942
36758_2	0.00626	0.00984	36758	4.1482036351125906e-05	0.15788247490586074	-0.15784099286950962
36758_3	0.00654	0.0132	36758	0.017661952140443526	0.15788247490586074	-0.14022052276541722
36758_4	0.00708	0.00991	36758	0.0018818567491872829	0.15788247490586074	-0.15600061815667346
36758_5	0.07379	0.01739	36758	0.0010052308032775237	0.15788247490586074	-0.15687724410258322
696_0	0.27821	0.06817				
696_1	0.02062	0.04324				
696_2	0.02946	0.04938				
34990_0	0.07007	0.01967	34990	3.269664844018916e-05	4.978923682230629e-06	2.771772475795853e-05
34990_1	0.07961	0.02511	34990	0.00673745450604013	4.978923682230629e-06	0.0067324755823579
33609_0	0.17209	0.02034	33609	0.07211726331302182	0.14431959941607145	-0.07220233610304963
33609_1	0.16132	0.01778	33609	2.347187160967046e-06	0.14431959941607145	-0.14431725222891048
33609_10	0.39085	0.02232	33609	0.0009162566308229536	0.14431959941607145	-0.1434033427852485
33609_2	0.16136	0.01546	33609	0.0008114408069471724	0.14431959941607145	-0.14350815860912428
33609_3	0.26048	0.02314	33609	0.009043694190556839	0.14431959941607145	-0.1352759052255146
33609_4	0.35463	0.02163	33609	0.0005471285131646297	0.14431959941607145	-0.14377247090290682
33609_5	0.48363	0.02403	33609	4.463810264643264e-06	0.14431959941607145	-0.1443151356058068
33609_6	0.41405	0.02038	33609	0.006387590736351867	0.14431959941607145	-0.13793200867971958
33609_7	0.43996	0.02024	33609	0.03333672106655983	0.14431959941607145	-0.11098287834951162
33609_8	0.39564	0.0206	33609	0.15626719218882656	0.14431959941607145	0.011947592772755117
33609_9	0.41263	0.0192	33609	0.0002594711039595188	0.14431959941607145	-0.14406012831211193
39326_0	0.20176	0.02134				
39326_1	0.00318	0.0079				
39326_2	0.00928	0.00463				
39326_3	0.00342	0.0049				
39326_4	0.0044	0.00657				
39326_5	0.00636	0.00691				
39326_6	0.02843	0.00807				
39326_7	0.02953	0.00942				
39326_8	0.05566	0.00859				
39326_9	0.03991	0.00901				
52154_0	0.12962	0.04356	52154	0.9408995149955661	0.9998145775580005	-0.058915062562434395
52154_1	0.08569	0.035	52154	0.9849146903998567	0.9998145775580005	-0.014899887158143832
52154_10	0.08546	0.03426	52154	0.9999973188757239	0.9998145775580005	0.0001827413177233339
52154_11	0.09216	0.03549	52154	0.9999799590489503	0.9998145775580005	0.0001653814909498008
52154_12	0.10692	0.03502	52154	0.970688005014245	0.9998145775580005	-0.029126572543755502
52154_2	0.09868	0.03767	52154	0.9897166909200364	0.9998145775580005	-0.01009788663796407
52154_3	0.08442	0.03479	52154	0.8621408460605752	0.9998145775580005	-0.13767373149742534
52154_4	0.09193	0.03651	52154	0.9999858616663139	0.9998145775580005	0.00017128410831335206
52154_5	0.09785	0.03821	52154	0.9976297823657253	0.9998145775580005	-0.002184795192275213
52154_6	0.09473	0.03959	52154	0.9999988130905652	0.9998145775580005	0.0001842355325646361
52154_7	0.08017	0.03712	52154	0.9987002132981773	0.9998145775580005	-0.0011143642598232528
52154_8	0.09443	0.03506	52154	0.999996315752712	0.9998145775580005	0.00018173819471145602
52154_9	0.11738	0.04364	52154	0.9999305957904935	0.9998145775580005	0.00011601823249296483
36612_0	0.03556	0.00792	36612	0.9812136293537286	0.3845041969429014	0.5967094324108272
36612_1	0.02041	0.00447	36612	0.0004243418075057237	0.3845041969429014	-0.38407985513539566
36612_2	0.02736	0.00685	36612	0.05339877566597084	0.3845041969429014	-0.33110542127693054
36612_3	0.0948	0.0227	36612	0.0025150462526026818	0.3845041969429014	-0.3819891506902987
53707_0	0.1077	0.02229				
53707_1	0.00312	0.01663				
53707_10	0.00806	0.027				
53707_11	0.00859	0.02613				
53707_12	0.00676	0.02064				
53707_13	0.00833	0.01842				
53707_2	0.00312	0.01592				
53707_3	0.00312	0.01268				
53707_4	0.00338	0.01602				
53707_5	0.00364	0.01425				
53707_6	0.00416	0.01533				
53707_7	0.00312	0.01691				
53707_8	0.00442	0.01547				
53707_9	0.0026	0.01924				
535_0	0.04568	0.01957	535	7.670177293894742e-05	0.0038087773051396767	-0.0037320755322007293
535_1	0.02439	0.02124	535	1.9343074552757855e-05	0.0038087773051396767	-0.003789434230586919
29849_0	0.11254	0.01794	29849	0.9700901989475046	0.9692516319533281	0.0008385669941765039
29849_1	0.02482	0.01293	29849	0.9995381143600945	0.9692516319533281	0.030286482406766457
29849_2	0.02672	0.01131	29849	0.9997154353649649	0.9692516319533281	0.03046380341163679
29849_3	0.02528	0.01065	29849	0.9990765776120117	0.9692516319533281	0.029824945658683655
29849_4	0.02959	0.01373	29849	0.9643263849671646	0.9692516319533281	-0.0049252469861634784
29849_5	0.02147	0.01351	29849	0.15461109376251736	0.9692516319533281	-0.8146405381908107
29849_6	0.03197	0.01232	29849	0.07601269530714172	0.9692516319533281	-0.8932389366461864
42024_0	0.05005	0.03656	42024	2.504811959735953e-05	0.02233971575547583	-0.02231466763587847
42024_1	0.04474	0.04417	42024	0.9061308317141219	0.02233971575547583	0.883791115958646
31697_0	0.23254	0.15063	31697	0.9963062596487605	0.9999091074629383	-0.0036028478141777454
